Golden City,MO,Missouri,Barton,728,271
St. Peters,MO,Missouri,St. Charles,57178,981
Bourbon,MO,Missouri,Crawford,1601,462
Pascola,MO,Missouri,Pemiscot,101,244
Marshfield,MO,Missouri,Webster,7418,543
Cuba,MO,Missouri,Crawford,3225,399
Velda Village Hills,MO,Missouri,St. Louis,1045,3491
Wardsville,MO,Missouri,Cole,1550,172
Champ,MO,Missouri,St. Louis,13,6
Farley,MO,Missouri,Platte,291,91
Richards,MO,Missouri,Vernon,93,134
Neelyville,MO,Missouri,Butler,474,159
Castle Point,MO,Missouri,St. Louis,3064,1947
Rock Port,MO,Missouri,Atchison,1224,170
Arbela,MO,Missouri,Scotland,42,181
Glendale,MO,Missouri,St. Louis,5886,1765
Lohman,MO,Missouri,Cole,167,178
St. Cloud,MO,Missouri,Crawford,40,12
Green City,MO,Missouri,Sullivan,605,163
Parnell,MO,Missouri,Nodaway,177,249
Raymore,MO,Missouri,Cass,21167,472
Oronogo,MO,Missouri,Jasper,2553,396
Innsbrook,MO,Missouri,Warren,588,22
Taneyville,MO,Missouri,Taney,399,340
Calhoun,MO,Missouri,Henry,454,178
Ravanna,MO,Missouri,Mercer,77,7
Lilbourn,MO,Missouri,New Madrid,1095,448
Frankford,MO,Missouri,Pike,318,234
Horine,MO,Missouri,Jefferson,1194,613
Moline Acres,MO,Missouri,St. Louis,2390,1579
Brentwood,MO,Missouri,St. Louis,7998,1584
Ellsinore,MO,Missouri,Carter,443,338
Velda City,MO,Missouri,St. Louis,1383,3265
Frankclay,MO,Missouri,St. Francois,116,70
La Belle,MO,Missouri,Lewis,641,364
Big Lake,MO,Missouri,Holt,145,33
Gentry,MO,Missouri,Gentry,71,119
Unity Village,MO,Missouri,Jackson,80,21
Williamsville,MO,Missouri,Wayne,342,408
Oakland,MO,Missouri,St. Louis,1370,869
Clyde,MO,Missouri,Nodaway,76,174
Eolia,MO,Missouri,Pike,519,164
Frontenac,MO,Missouri,St. Louis,3581,481
Canalou,MO,Missouri,New Madrid,310,593
Harwood,MO,Missouri,Vernon,45,165
Louisiana,MO,Missouri,Pike,3023,405
Huntsville,MO,Missouri,Randolph,1519,246
St. Clair,MO,Missouri,Franklin,5945,380
Charlack,MO,Missouri,St. Louis,1360,1957
Mineral Point,MO,Missouri,Washington,355,571
Atlanta,MO,Missouri,Macon,375,422
Laclede,MO,Missouri,Linn,331,102
Napoleon,MO,Missouri,Lafayette,213,47
Bowling Green,MO,Missouri,Pike,5568,796
Garden City,MO,Missouri,Cass,1629,254
Archie,MO,Missouri,Cass,1206,403
Foristell,MO,Missouri,St. Charles,571,38
Lakeside,MO,Missouri,Miller,0,0
Ava,MO,Missouri,Douglas,2763,338
Diggins,MO,Missouri,Webster,312,124
Vanduser,MO,Missouri,Scott,264,793
Excello,MO,Missouri,Macon,12,13
Affton,MO,Missouri,St. Louis,21704,1837
Pontiac,MO,Missouri,Ozark,226,34
Utica,MO,Missouri,Livingston,252,113
Gibbs,MO,Missouri,Adair,104,162
Columbia,MO,Missouri,Boone,139945,716
Ferguson,MO,Missouri,St. Louis,20728,1292
Urich,MO,Missouri,Henry,487,465
Lupus,MO,Missouri,Moniteau,34,71
Ashley,MO,Missouri,Pike,29,8
Center,MO,Missouri,Ralls,506,492
Ridgeway,MO,Missouri,Harrison,439,139
Hamilton,MO,Missouri,Caldwell,1708,469
Savannah,MO,Missouri,Andrew,5269,616
Cedar Hill Lakes,MO,Missouri,Jefferson,236,401
Bloomfield,MO,Missouri,Stoddard,1861,530
Paynesville,MO,Missouri,Pike,76,111
Grandview,MO,Missouri,Jackson,25159,659
St. Joseph,MO,Missouri,Buchanan,80818,670
Higbee,MO,Missouri,Randolph,552,495
Winchester,MO,Missouri,St. Louis,1519,2375
Buckner,MO,Missouri,Jackson,3013,660
Leawood,MO,Missouri,Newton,671,210
Riverside,MO,Missouri,Platte,3354,235
Chilhowee,MO,Missouri,Johnson,319,321
Versailles,MO,Missouri,Morgan,2432,403
Lincoln,MO,Missouri,Benton,1181,480
Iberia,MO,Missouri,Miller,744,326
Miami,MO,Missouri,Saline,170,117
Lawson,MO,Missouri,Ray,2394,363
Rush Hill,MO,Missouri,Audrain,147,316
Gilliam,MO,Missouri,Saline,191,296
Amoret,MO,Missouri,Bates,182,328
Knob Noster,MO,Missouri,Johnson,2757,369
St. Mary,MO,Missouri,Ste. Genevieve,348,224
Cleveland,MO,Missouri,Cass,660,172
Sappington,MO,Missouri,St. Louis,7519,1212
Pasadena Hills,MO,Missouri,St. Louis,905,1665
Southwest City,MO,Missouri,McDonald,953,251
Kingsville,MO,Missouri,Johnson,261,341
Newburg,MO,Missouri,Phelps,439,262
Steelville,MO,Missouri,Crawford,1672,266
Mill Spring,MO,Missouri,Wayne,177,155
Kirkwood,MO,Missouri,St. Louis,27653,1167
Conway,MO,Missouri,Laclede,775,164
Washington,MO,Missouri,Franklin,14300,570
Chula,MO,Missouri,Livingston,203,440
Camden,MO,Missouri,Ray,186,95
New Madrid,MO,Missouri,New Madrid,2991,249
Howardville,MO,Missouri,New Madrid,350,591
Blue Springs,MO,Missouri,Jackson,54945,948
Waco,MO,Missouri,Jasper,88,132
Bragg City,MO,Missouri,Pemiscot,137,258
Imperial,MO,Missouri,Jefferson,4580,336
Carytown,MO,Missouri,Jasper,274,7
Laredo,MO,Missouri,Grundy,191,268
Barnett,MO,Missouri,Morgan,196,277
Tina,MO,Missouri,Carroll,150,180
De Kalb,MO,Missouri,Buchanan,224,339
Amity,MO,Missouri,DeKalb,52,116
Newtown,MO,Missouri,Sullivan,168,256
Memphis,MO,Missouri,Scotland,1858,460
Glenaire,MO,Missouri,Clay,573,814
Neosho,MO,Missouri,Newton,12153,295
Fenton,MO,Missouri,St. Louis,4030,250
Baker,MO,Missouri,Stoddard,0,0
Gasconade,MO,Missouri,Gasconade,216,410
Kingston,MO,Missouri,Caldwell,336,249
Waynesville,MO,Missouri,Pulaski,5230,314
Weston,MO,Missouri,Platte,1784,205
Palmyra,MO,Missouri,Marion,3581,475
Town and Country,MO,Missouri,St. Louis,11115,371
Appleton City,MO,Missouri,St. Clair,1072,360
Arcola,MO,Missouri,Dade,53,69
Brimson,MO,Missouri,Grundy,61,270
Birch Tree,MO,Missouri,Shannon,656,183
Manchester,MO,Missouri,St. Louis,18112,1387
Montrose,MO,Missouri,Henry,370,250
Mooresville,MO,Missouri,Livingston,88,189
Powersville,MO,Missouri,Putnam,58,39
De Witt,MO,Missouri,Carroll,119,190
Birchwood Village,MN,Minnesota,Washington,888,1005
Regal,MN,Minnesota,Kandiyohi,35,26
St. Peter,MN,Minnesota,Nicollet,12372,753
Aurora,MN,Minnesota,St. Louis,1646,167
Glencoe,MN,Minnesota,McLeod,5407,677
Fairfax,MN,Minnesota,Renville,1142,336
Aitkin,MN,Minnesota,Aitkin,2016,339
Sanborn,MN,Minnesota,Redwood,314,58
Columbia Heights,MN,Minnesota,Anoka,20254,2307
Wolf Lake,MN,Minnesota,Becker,56,69
Currie,MN,Minnesota,Murray,220,154
New Auburn,MN,Minnesota,Sibley,440,249
New London,MN,Minnesota,Kandiyohi,3558,428
Hanska,MN,Minnesota,Brown,378,600
Remer,MN,Minnesota,Cass,397,115
Ostrander,MN,Minnesota,Fillmore,251,204
Mentor,MN,Minnesota,Polk,146,29
Fort Ripley,MN,Minnesota,Crow Wing,69,20
Riverland,MN,Minnesota,Mahnomen,365,860
Midway,MN,Minnesota,Mahnomen,20,4
Brownsville,MN,Minnesota,Houston,495,103
Clara City,MN,Minnesota,Chippewa,1296,284
Donnelly,MN,Minnesota,Stevens,228,31
Manhattan Beach,MN,Minnesota,Crow Wing,60,15
Chickamaw Beach,MN,Minnesota,Cass,112,19
Delavan,MN,Minnesota,Faribault,169,64
Maplewood,MN,Minnesota,Ramsey,40918,931
Holt,MN,Minnesota,Marshall,87,33
Martin Lake,MN,Minnesota,Anoka,925,259
Rockford,MN,Minnesota,Wright,4802,683
Vernon Center,MN,Minnesota,Blue Earth,318,249
Kinbrae,MN,Minnesota,Nobles,12,5
Clearbrook,MN,Minnesota,Clearwater,529,396
Lismore,MN,Minnesota,Nobles,227,250
Pierz,MN,Minnesota,Morrison,1363,381
St. Paul,MN,Minnesota,Ramsey,306621,2277
Danvers,MN,Minnesota,Swift,91,50
Climax,MN,Minnesota,Polk,266,109
Minnetonka Beach,MN,Minnesota,Hennepin,563,469
Amboy,MN,Minnesota,Blue Earth,511,626
Stewartville,MN,Minnesota,Olmsted,6079,730
Loretto,MN,Minnesota,Hennepin,670,1002
West Concord,MN,Minnesota,Dodge,775,276
Blooming Prairie,MN,Minnesota,Steele,1981,536
Elizabeth,MN,Minnesota,Otter Tail,173,178
Adrian,MN,Minnesota,Nobles,1221,410
Arco,MN,Minnesota,Lincoln,70,41
Wabasha,MN,Minnesota,Wabasha,2481,116
Willmar,MN,Minnesota,Kandiyohi,20262,542
Eveleth,MN,Minnesota,St. Louis,3622,221
Baker,MN,Minnesota,Clay,57,21
Minnetrista,MN,Minnesota,Hennepin,7739,115
Northfield,MN,Minnesota,Rice,22037,930
Anoka,MN,Minnesota,Anoka,17522,1015
Renville,MN,Minnesota,Renville,1191,347
West Roy Lake,MN,Minnesota,Mahnomen,48,11
Mabel,MN,Minnesota,Fillmore,753,604
Wilton,MN,Minnesota,Beltrami,294,43
Maple Plain,MN,Minnesota,Hennepin,1824,661
Pine City,MN,Minnesota,Pine,2999,309
Rockville,MN,Minnesota,Stearns,2539,34
Newport,MN,Minnesota,Washington,3577,381
Grasston,MN,Minnesota,Kanabec,152,62
Carlos,MN,Minnesota,Douglas,492,407
Forest Lake,MN,Minnesota,Washington,23602,251
Fairmont,MN,Minnesota,Martin,9093,260
Milan,MN,Minnesota,Chippewa,359,195
Truman,MN,Minnesota,Martin,1054,370
Urbank,MN,Minnesota,Otter Tail,54,29
Le Roy,MN,Minnesota,Mower,931,519
Independence,MN,Minnesota,Hennepin,3790,45
Lilydale,MN,Minnesota,Dakota,853,592
Freeborn,MN,Minnesota,Freeborn,277,583
Wykoff,MN,Minnesota,Fillmore,435,180
Shevlin,MN,Minnesota,Clearwater,177,84
South End,MN,Minnesota,Clearwater,39,8
Zemple,MN,Minnesota,Itasca,91,53
Buffalo Lake,MN,Minnesota,Renville,688,378
Lewiston,MN,Minnesota,Winona,1564,523
St. Anthony,MN,Minnesota,Hennepin,9077,1564
Rush City,MN,Minnesota,Chisago,2955,285
Sunfish Lake,MN,Minnesota,Dakota,547,140
Foxhome,MN,Minnesota,Wilkin,113,117
Inger,MN,Minnesota,Itasca,261,53
Hayfield,MN,Minnesota,Dodge,1333,408
Floodwood,MN,Minnesota,St. Louis,521,132
Geneva,MN,Minnesota,Freeborn,539,447
Ogema,MN,Minnesota,Becker,187,58
Leota,MN,Minnesota,Nobles,181,51
Sacred Heart,MN,Minnesota,Renville,507,197
Cohasset,MN,Minnesota,Itasca,2719,39
Princeton,MN,Minnesota,Mille Lacs,4919,378
Tenstrike,MN,Minnesota,Beltrami,201,23
Milroy,MN,Minnesota,Redwood,239,360
Mahtowa,MN,Minnesota,Carlton,419,15
Long Lake,MN,Minnesota,Hennepin,1840,829
Comfrey,MN,Minnesota,Brown,361,325
Slayton,MN,Minnesota,Murray,2021,399
Grygla,MN,Minnesota,Marshall,211,140
Morristown,MN,Minnesota,Rice,992,353
New Brighton,MN,Minnesota,Ramsey,22787,1360
Hammond,MN,Minnesota,Wabasha,133,488
Wells,MN,Minnesota,Faribault,2195,433
Victoria,MN,Minnesota,Carver,9305,412
Lake Elmo,MN,Minnesota,Washington,8983,156
Fosston,MN,Minnesota,Polk,1481,280
Rogers,MN,Minnesota,Hennepin,12984,197
St. Stephen,MN,Minnesota,Stearns,860,89
Lyle,MN,Minnesota,Mower,551,279
Belview,MN,Minnesota,Redwood,359,147
Braham,MN,Minnesota,Isanti,1789,429
Sebeka,MN,Minnesota,Wadena,675,105
Dover,MN,Minnesota,Olmsted,755,287
Roseau,MN,Minnesota,Roseau,2826,394
Chatfield,MN,Minnesota,Fillmore,2607,415
Waterville,MN,Minnesota,Le Sueur,1867,423
Kiester,MN,Minnesota,Faribault,469,419
Rice,MN,Minnesota,Benton,1345,91
Bingham Lake,MN,Minnesota,Cottonwood,125,63
St. Paul Park,MN,Minnesota,Washington,5392,701
Fulda,MN,Minnesota,Murray,1233,470
Plato,MN,Minnesota,McLeod,305,339
Watson,MN,Minnesota,Chippewa,192,429
Silver Lake,MN,Minnesota,McLeod,824,785
Falcon Heights,MN,Minnesota,Ramsey,5592,966
Lexington,MN,Minnesota,Anoka,2037,1141
Pequot Lakes,MN,Minnesota,Crow Wing,2300,54
Kilkenny,MN,Minnesota,Le Sueur,136,412
Lake Wilson,MN,Minnesota,Murray,232,212
Bowlus,MN,Minnesota,Morrison,279,84
Ebro,MN,Minnesota,Clearwater,87,38
New Munich,MN,Minnesota,Stearns,321,233
Ham Lake,MN,Minnesota,Anoka,16528,185
Lancaster,MN,Minnesota,Kittson,331,54
Doran,MN,Minnesota,Wilkin,51,94
Burnsville,MN,Minnesota,Dakota,61439,955
Meadowlands,MN,Minnesota,St. Louis,130,132
McIntosh,MN,Minnesota,Polk,614,237
Caledonia,MN,Minnesota,Houston,2638,376
Lanesboro,MN,Minnesota,Fillmore,732,216
Fairhaven,MN,Minnesota,Stearns,503,101
Courtland,MN,Minnesota,Nicollet,693,102
Perley,MN,Minnesota,Norman,86,134
Cyrus,MN,Minnesota,Pope,275,395
Westport,MN,Minnesota,Pope,60,87
Dilworth,MN,Minnesota,Clay,4415,530
Darfur,MN,Minnesota,Watonwan,102,171
Lauderdale,MN,Minnesota,Ramsey,2528,2327
Stillwater,MN,Minnesota,Washington,19368,929
Halma,MN,Minnesota,Kittson,58,23
Bemidji,MN,Minnesota,Beltrami,16733,413
South St. Paul,MN,Minnesota,Dakota,20242,1389
Hewitt,MN,Minnesota,Todd,256,48
Hatfield,MN,Minnesota,Pipestone,56,7
Cuyuna,MN,Minnesota,Crow Wing,353,42
Lake Crystal,MN,Minnesota,Blue Earth,2501,559
Moorhead,MN,Minnesota,Clay,43122,745
Harmony,MN,Minnesota,Fillmore,999,345
Browns Valley,MN,Minnesota,Traverse,539,266
Cloquet,MN,Minnesota,Carlton,12738,130
Glenville,MN,Minnesota,Freeborn,629,216
Waubun,MN,Minnesota,Mahnomen,410,307
Lucan,MN,Minnesota,Redwood,178,173
Sleepy Eye,MN,Minnesota,Brown,3291,767
Crosslake,MN,Minnesota,Crow Wing,2251,33
Campbell,MN,Minnesota,Wilkin,154,251
Biscay,MN,Minnesota,McLeod,112,607
Hills,MN,Minnesota,Rock,666,408
St. James,MN,Minnesota,Watonwan,4383,729
Woodstock,MN,Minnesota,Pipestone,117,83
Hanley Falls,MN,Minnesota,Yellow Medicine,281,435
Wright,MN,Minnesota,Carlton,128,33
Ely,MN,Minnesota,St. Louis,3386,447
Whalan,MN,Minnesota,Fillmore,66,59
Viking,MN,Minnesota,Marshall,103,77
Oakdale,MN,Minnesota,Washington,28083,989
Rothsay,MN,Minnesota,Wilkin,479,226
Parkers Prairie,MN,Minnesota,Otter Tail,999,323
Red Lake Falls,MN,Minnesota,Red Lake,1404,258
Dellwood,MN,Minnesota,Washington,1100,158
Oronoco,MN,Minnesota,Olmsted,1496,198
Plainview,MN,Minnesota,Wabasha,3280,593
Mizpah,MN,Minnesota,Koochiching,52,6
Hibbing,MN,Minnesota,St. Louis,11389,34
Landfall,MN,Minnesota,Washington,756,4447
Butterfield,MN,Minnesota,Watonwan,586,576
Aldrich,MN,Minnesota,Wadena,46,36
Maple Lake,MN,Minnesota,Wright,2126,366
Jeffers,MN,Minnesota,Cottonwood,349,347
Baudette,MN,Minnesota,Lake of the Woods,1004,91
Duluth,MN,Minnesota,St. Louis,120101,463
Nielsville,MN,Minnesota,Polk,87,90
Pine Bend,MN,Minnesota,Mahnomen,38,11
Rice Lake,MN,Minnesota,St. Louis,4145,49
Columbus,MN,Minnesota,Anoka,4065,34
Kerkhoven,MN,Minnesota,Swift,721,334
Winona,MN,Minnesota,Winona,29973,550
Fridley,MN,Minnesota,Anoka,27853,1057
Hackensack,MN,Minnesota,Cass,309,117
Hutchinson,MN,Minnesota,McLeod,13773,632
Palisade,MN,Minnesota,Aitkin,166,91
Soudan,MN,Minnesota,St. Louis,405,229
Dunnell,MN,Minnesota,Martin,150,378
Granite Falls,MN,Minnesota,Yellow Medicine,2681,300
Marshall,MN,Minnesota,Lyon,13494,518
Owatonna,MN,Minnesota,Steele,25587,685
Nashwauk,MN,Minnesota,Itasca,950,24
Halstad,MN,Minnesota,Norman,570,725
Osakis,MN,Minnesota,Douglas,1705,340
Prinsburg,MN,Minnesota,Kandiyohi,496,189
New Ulm,MN,Minnesota,Brown,13085,511
Grey Eagle,MN,Minnesota,Todd,331,358
Cedar Mills,MN,Minnesota,Meeker,44,52
Northrop,MN,Minnesota,Martin,213,629
South Haven,MN,Minnesota,Wright,188,114
Mora,MN,Minnesota,Kanabec,3566,261
Crystal,MN,Minnesota,Hennepin,23165,1545
Plymouth,MN,Minnesota,Hennepin,78395,925
Cosmos,MN,Minnesota,Meeker,456,158
Little Rock,MN,Minnesota,Beltrami,1095,58
Roseville,MN,Minnesota,Ramsey,36314,1078
Brownsdale,MN,Minnesota,Mower,686,563
Norcross,MN,Minnesota,Grant,69,17
Prior Lake,MN,Minnesota,Scott,26401,640
Gem Lake,MN,Minnesota,Ramsey,476,175
Battle Lake,MN,Minnesota,Otter Tail,918,255
Hillman,MN,Minnesota,Morrison,37,22
Jenkins,MN,Minnesota,Crow Wing,458,39
New Richland,MN,Minnesota,Waseca,1187,770
Wahkon,MN,Minnesota,Mille Lacs,213,86
Welcome,MN,Minnesota,Martin,655,173
Winger,MN,Minnesota,Polk,223,190
Ponemah,MN,Minnesota,Beltrami,673,23
Deer Creek,MN,Minnesota,Otter Tail,319,30
Le Center,MN,Minnesota,Le Sueur,2473,569
Center City,MN,Minnesota,Chisago,650,430
Dalton,MN,Minnesota,Otter Tail,249,406
Brook Park,MN,Minnesota,Pine,135,52
Montevideo,MN,Minnesota,Chippewa,5090,423
Appleton,MN,Minnesota,Swift,1342,276
Edgerton,MN,Minnesota,Pipestone,1117,368
Cook,MN,Minnesota,St. Louis,572,85
Henriette,MN,Minnesota,Pine,69,94
Blomkest,MN,Minnesota,Kandiyohi,158,59
De Graff,MN,Minnesota,Swift,125,57
Elmdale,MN,Minnesota,Morrison,118,13
Plummer,MN,Minnesota,Red Lake,290,41
Bock,MN,Minnesota,Mille Lacs,104,239
Lake Henry,MN,Minnesota,Stearns,108,210
Chisholm,MN,Minnesota,St. Louis,4566,423
Clarkfield,MN,Minnesota,Yellow Medicine,803,288
Emmons,MN,Minnesota,Freeborn,380,178
Rollingstone,MN,Minnesota,Winona,665,589
Walnut Grove,MN,Minnesota,Redwood,814,288
Rushford Village,MN,Minnesota,Fillmore,811,9
Ormsby,MN,Minnesota,Martin,125,136
Westbrook,MN,Minnesota,Cottonwood,709,413
Erhard,MN,Minnesota,Otter Tail,148,103
Northome,MN,Minnesota,Koochiching,192,50
Solway,MN,Minnesota,Beltrami,95,35
Easton,MN,Minnesota,Faribault,187,76
Benson,MN,Minnesota,Swift,3043,377
Frazee,MN,Minnesota,Becker,1391,486
Franklin,MN,Minnesota,Renville,471,169
St. Louis Park,MN,Minnesota,Hennepin,49029,1782
Stockton,MN,Minnesota,Winona,731,166
Taunton,MN,Minnesota,Lyon,135,51
Dennison,MN,Minnesota,Goodhue,210,64
Mantorville,MN,Minnesota,Dodge,1216,335
Russell,MN,Minnesota,Lyon,338,142
Nerstrand,MN,Minnesota,Rice,293,79
Wabasso,MN,Minnesota,Redwood,665,301
Wanda,MN,Minnesota,Redwood,81,120
Lino Lakes,MN,Minnesota,Anoka,21407,292
Millville,MN,Minnesota,Wabasha,179,461
Richville,MN,Minnesota,Otter Tail,96,37
Searles,MN,Minnesota,Brown,210,185
Red Lake,MN,Minnesota,Beltrami,1760,140
Kenneth,MN,Minnesota,Rock,68,24
Lowry,MN,Minnesota,Pope,295,248
Esko,MN,Minnesota,Carlton,1717,136
Verndale,MN,Minnesota,Wadena,572,225
Trimont,MN,Minnesota,Martin,708,347
Oslo,MN,Minnesota,Marshall,323,384
Sandstone,MN,Minnesota,Pine,2631,192
Kasson,MN,Minnesota,Dodge,7589,819
Springfield,MN,Minnesota,Brown,2022,430
Elbow Lake,MN,Minnesota,Grant,1151,333
Bethel,MN,Minnesota,Anoka,501,197
Zimmerman,MN,Minnesota,Sherburne,8771,628
Johnson,MN,Minnesota,Big Stone,27,33
Wood Lake,MN,Minnesota,Yellow Medicine,409,209
Hilltop,MN,Minnesota,Anoka,754,2441
Littlefork,MN,Minnesota,Koochiching,610,197
St. Vincent,MN,Minnesota,Kittson,59,22
Peterson,MN,Minnesota,Fillmore,198,160
Sturgeon Lake,MN,Minnesota,Pine,414,42
Silver Bay,MN,Minnesota,Lake,1769,89
Windom,MN,Minnesota,Cottonwood,4205,422
Miltona,MN,Minnesota,Douglas,401,233
La Salle,MN,Minnesota,Watonwan,84,374
St. Clair,MN,Minnesota,Blue Earth,833,482
Spring Grove,MN,Minnesota,Houston,1283,496
Chisago City,MN,Minnesota,Chisago,5109,157
Hancock,MN,Minnesota,Stevens,732,313
Swanville,MN,Minnesota,Morrison,331,261
Revere,MN,Minnesota,Redwood,89,60
Nashua,MN,Minnesota,Wilkin,67,7
Winsted,MN,Minnesota,McLeod,2289,467
Pillager,MN,Minnesota,Cass,468,212
Myrtle,MN,Minnesota,Freeborn,46,183
Kerrick,MN,Minnesota,Pine,63,24
Jackson,MN,Minnesota,Jackson,3093,262
Minnesota Lake,MN,Minnesota,Faribault,652,155
Kent,MN,Minnesota,Wilkin,77,154
Nowthen,MN,Minnesota,Anoka,4699,53
Waite Park,MN,Minnesota,Stearns,7481,228
Otsego,MN,Minnesota,Wright,16755,218
Orr,MN,Minnesota,St. Louis,339,93
Brooks,MN,Minnesota,Red Lake,139,46
Excelsior,MN,Minnesota,Hennepin,2307,1436
Pine Point,MN,Minnesota,Becker,371,39
Strathcona,MN,Minnesota,Roseau,42,32
St. Hilaire,MN,Minnesota,Pennington,270,133
Ottertail,MN,Minnesota,Otter Tail,617,55
North St. Paul,MN,Minnesota,Ramsey,12444,1680
Beaver Creek,MN,Minnesota,Rock,285,208
Cottage Grove,MN,Minnesota,Washington,36793,422
Deephaven,MN,Minnesota,Hennepin,3911,644
White Earth,MN,Minnesota,Becker,548,61
Cass Lake,MN,Minnesota,Cass,757,253
Williams,MN,Minnesota,Lake of the Woods,177,70
Ashby,MN,Minnesota,Grant,439,307
Spring Lake Park,MN,Minnesota,Anoka,6502,1258
Bloomington,MN,Minnesota,Hennepin,85866,955
Isanti,MN,Minnesota,Isanti,5721,486
Greenwood,MN,Minnesota,Hennepin,748,817
Waconia,MN,Minnesota,Carver,12289,1025
Clarks Grove,MN,Minnesota,Freeborn,684,465
Meire Grove,MN,Minnesota,Stearns,190,190
Calumet,MN,Minnesota,Itasca,354,75
Preston,MN,Minnesota,Fillmore,1299,203
Warsaw,MN,Minnesota,Rice,698,312
Canton,MN,Minnesota,Fillmore,347,131
Clearwater,MN,Minnesota,Wright,1786,437
Mayer,MN,Minnesota,Carver,2089,579
Spring Valley,MN,Minnesota,Fillmore,2421,317
Fergus Falls,MN,Minnesota,Otter Tail,12673,370
Ranier,MN,Minnesota,Koochiching,571,206
Mendota,MN,Minnesota,Dakota,209,315
Pipestone,MN,Minnesota,Pipestone,3829,375
Tracy,MN,Minnesota,Lyon,2056,335
Boy River,MN,Minnesota,Cass,49,44
Scandia,MN,Minnesota,Washington,4120,45
Madison,MN,Minnesota,Lac qui Parle,1417,521
Ivanhoe,MN,Minnesota,Lincoln,538,233
Sherburn,MN,Minnesota,Martin,1095,470
Lansing,MN,Minnesota,Mower,180,88
Woodbury,MN,Minnesota,Washington,69756,771
Luverne,MN,Minnesota,Rock,4496,495
Bagley,MN,Minnesota,Clearwater,1414,275
Menahga,MN,Minnesota,Wadena,1313,136
Skyline,MN,Minnesota,Blue Earth,297,591
Shoreview,MN,Minnesota,Ramsey,26794,959
Cologne,MN,Minnesota,Carver,1648,361
Robbinsdale,MN,Minnesota,Hennepin,14544,2009
Dexter,MN,Minnesota,Mower,339,91
Lake Bronson,MN,Minnesota,Kittson,202,147
Mounds View,MN,Minnesota,Ramsey,13098,1264
Marietta,MN,Minnesota,Lac qui Parle,146,153
Lester Prairie,MN,Minnesota,McLeod,1715,742
Bricelyn,MN,Minnesota,Faribault,341,453
Hazel Run,MN,Minnesota,Yellow Medicine,59,29
Milaca,MN,Minnesota,Mille Lacs,2777,338
Barry,MN,Minnesota,Big Stone,15,22
Breckenridge,MN,Minnesota,Wilkin,3224,492
Odessa,MN,Minnesota,Big Stone,132,52
Clements,MN,Minnesota,Redwood,142,145
Mound,MN,Minnesota,Hennepin,9517,1290
Elgin,MN,Minnesota,Wabasha,1082,446
Sobieski,MN,Minnesota,Morrison,197,19
Lakeville,MN,Minnesota,Dakota,63748,681
McGregor,MN,Minnesota,Aitkin,367,70
Centerville,MN,Minnesota,Anoka,4009,728
Nett Lake,MN,Minnesota,St. Louis,339,76
Garvin,MN,Minnesota,Lyon,133,183
Beaver Bay,MN,Minnesota,Lake,171,82
Woodland,MN,Minnesota,Hennepin,480,321
Kandiyohi,MN,Minnesota,Kandiyohi,482,494
Isle,MN,Minnesota,Mille Lacs,798,121
Belle Plaine,MN,Minnesota,Scott,6599,463
Goodridge,MN,Minnesota,Pennington,130,266
Faribault,MN,Minnesota,Rice,24101,604
Lewisville,MN,Minnesota,Watonwan,243,393
Harris,MN,Minnesota,Chisago,1156,22
Bovey,MN,Minnesota,Itasca,791,133
Chaska,MN,Minnesota,Carver,26561,603
Vineland,MN,Minnesota,Mille Lacs,887,36
Elysian,MN,Minnesota,Le Sueur,726,234
Stanchfield,MN,Minnesota,Isanti,74,53
Erskine,MN,Minnesota,Polk,484,254
West St. Paul,MN,Minnesota,Dakota,19767,1554
Villard,MN,Minnesota,Pope,248,123
Spring Park,MN,Minnesota,Hennepin,1799,1976
Rushmore,MN,Minnesota,Nobles,339,515
Delhi,MN,Minnesota,Redwood,64,32
Virginia,MN,Minnesota,St. Louis,12551,174
Rose Creek,MN,Minnesota,Mower,419,326
Greenbush,MN,Minnesota,Roseau,709,179
Adams,MN,Minnesota,Mower,786,302
Kennedy,MN,Minnesota,Kittson,175,167
Grove City,MN,Minnesota,Meeker,613,359
Coon Rapids,MN,Minnesota,Anoka,62656,1070
Pine Island,MN,Minnesota,Goodhue,3038,222
Tower,MN,Minnesota,St. Louis,493,63
Beltrami,MN,Minnesota,Polk,102,19
The Ranch,MN,Minnesota,Mahnomen,2,2
Glenwood,MN,Minnesota,Pope,2527,175
Turtle River,MN,Minnesota,Beltrami,76,26
Danube,MN,Minnesota,Renville,463,366
Fish Lake,MN,Minnesota,Jackson,121,51
Good Thunder,MN,Minnesota,Blue Earth,574,353
Porter,MN,Minnesota,Yellow Medicine,176,30
Forada,MN,Minnesota,Douglas,190,145
Roy Lake,MN,Minnesota,Clearwater,11,9
Dumont,MN,Minnesota,Traverse,90,80
International Falls,MN,Minnesota,Koochiching,6581,361
Brookston,MN,Minnesota,St. Louis,140,100
Hopkins,MN,Minnesota,Hennepin,18678,1770
Warroad,MN,Minnesota,Roseau,1763,224
Zumbrota,MN,Minnesota,Goodhue,3314,481
Funkley,MN,Minnesota,Beltrami,5,2
Evan,MN,Minnesota,Brown,86,32
Backus,MN,Minnesota,Cass,250,155
Cambridge,MN,Minnesota,Isanti,15486,455
Fertile,MN,Minnesota,Polk,833,154
Onamia,MN,Minnesota,Mille Lacs,861,350
