CBSA_CODE,CBSA_TITLE,AREA_TYPE,CSA_TITLE,COUNTY,STATE_NAME,IS_CENTRAL
16060,"Carbondale-Marion, IL",Metro,,Johnson County,Illinois,0
16060,"Carbondale-Marion, IL",Metro,,Williamson County,Illinois,1
16100,"Carlsbad-Artesia, NM",Micro,,Eddy County,New Mexico,1
16140,"Carroll, IA",Micro,,Carroll County,Iowa,1
16180,"Carson City, NV",Metro,"Reno-Carson City-Fernley, NV",Carson City,Nevada,1
16220,"Casper, WY",Metro,,Natrona County,Wyoming,1
16260,"Cedar City, UT",Micro,,Iron County,Utah,1
16300,"Cedar Rapids, IA",Metro,"Cedar Rapids-Iowa City, IA",Benton County,Iowa,0
16300,"Cedar Rapids, IA",Metro,"Cedar Rapids-Iowa City, IA",Jones County,Iowa,0
16300,"Cedar Rapids, IA",Metro,"Cedar Rapids-Iowa City, IA",Linn County,Iowa,1
16340,"Cedartown, GA",Micro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Polk County,Georgia,1
16380,"Celina, OH",Micro,"Lima-Van Wert-Celina, OH",Mercer County,Ohio,1
16420,"Central City, KY",Micro,,Muhlenberg County,Kentucky,1
16460,"Centralia, IL",Micro,"St. Louis-St. Charles-Farmington, MO-IL",Marion County,Illinois,1
16500,"Centralia, WA",Micro,"Seattle-Tacoma, WA",Lewis County,Washington,1
16540,"Chambersburg-Waynesboro, PA",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Franklin County,Pennsylvania,1
16580,"Champaign-Urbana, IL",Metro,,Champaign County,Illinois,1
16580,"Champaign-Urbana, IL",Metro,,Piatt County,Illinois,0
16620,"Charleston, WV",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Boone County,West Virginia,0
16620,"Charleston, WV",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Clay County,West Virginia,0
16620,"Charleston, WV",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Jackson County,West Virginia,0
16620,"Charleston, WV",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Kanawha County,West Virginia,1
16620,"Charleston, WV",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Lincoln County,West Virginia,0
16660,"Charleston-Mattoon, IL",Micro,,Coles County,Illinois,1
16660,"Charleston-Mattoon, IL",Micro,,Cumberland County,Illinois,0
16700,"Charleston-North Charleston, SC",Metro,,Berkeley County,South Carolina,1
16700,"Charleston-North Charleston, SC",Metro,,Charleston County,South Carolina,1
16700,"Charleston-North Charleston, SC",Metro,,Dorchester County,South Carolina,1
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",Anson County,North Carolina,0
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",Cabarrus County,North Carolina,0
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",Gaston County,North Carolina,0
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",Iredell County,North Carolina,1
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",Lincoln County,North Carolina,0
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",Mecklenburg County,North Carolina,1
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",Rowan County,North Carolina,0
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",Union County,North Carolina,1
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",Chester County,South Carolina,0
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",Lancaster County,South Carolina,0
16740,"Charlotte-Concord-Gastonia, NC-SC",Metro,"Charlotte-Concord, NC-SC",York County,South Carolina,0
16820,"Charlottesville, VA",Metro,,Albemarle County,Virginia,1
16820,"Charlottesville, VA",Metro,,Fluvanna County,Virginia,0
16820,"Charlottesville, VA",Metro,,Greene County,Virginia,0
16820,"Charlottesville, VA",Metro,,Nelson County,Virginia,0
16820,"Charlottesville, VA",Metro,,Charlottesville city,Virginia,1
16860,"Chattanooga, TN-GA",Metro,"Chattanooga-Cleveland-Dalton, TN-GA",Catoosa County,Georgia,1
16860,"Chattanooga, TN-GA",Metro,"Chattanooga-Cleveland-Dalton, TN-GA",Dade County,Georgia,0
16860,"Chattanooga, TN-GA",Metro,"Chattanooga-Cleveland-Dalton, TN-GA",Walker County,Georgia,1
16860,"Chattanooga, TN-GA",Metro,"Chattanooga-Cleveland-Dalton, TN-GA",Hamilton County,Tennessee,1
16860,"Chattanooga, TN-GA",Metro,"Chattanooga-Cleveland-Dalton, TN-GA",Marion County,Tennessee,0
16860,"Chattanooga, TN-GA",Metro,"Chattanooga-Cleveland-Dalton, TN-GA",Sequatchie County,Tennessee,0
16940,"Cheyenne, WY",Metro,,Laramie County,Wyoming,1
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Cook County,Illinois,1
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",DuPage County,Illinois,1
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Grundy County,Illinois,0
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",McHenry County,Illinois,1
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Will County,Illinois,1
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",DeKalb County,Illinois,0
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Kane County,Illinois,1
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Kendall County,Illinois,1
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Jasper County,Indiana,0
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Lake County,Indiana,1
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Newton County,Indiana,0
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Porter County,Indiana,1
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Lake County,Illinois,1
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,"Chicago-Naperville, IL-IN-WI",Kenosha County,Wisconsin,0
17020,"Chico, CA",Metro,,Butte County,California,1
17060,"Chillicothe, OH",Micro,"Columbus-Marion-Zanesville, OH",Ross County,Ohio,1
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Dearborn County,Indiana,0
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Franklin County,Indiana,0
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Ohio County,Indiana,0
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Union County,Indiana,0
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Boone County,Kentucky,1
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Bracken County,Kentucky,0
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Campbell County,Kentucky,1
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Gallatin County,Kentucky,0
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Grant County,Kentucky,0
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Kenton County,Kentucky,1
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Pendleton County,Kentucky,0
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Brown County,Ohio,0
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Butler County,Ohio,1
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Clermont County,Ohio,1
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Hamilton County,Ohio,1
17140,"Cincinnati, OH-KY-IN",Metro,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Warren County,Ohio,1
17220,"Clarksburg, WV",Micro,,Doddridge County,West Virginia,0
17220,"Clarksburg, WV",Micro,,Harrison County,West Virginia,1
17220,"Clarksburg, WV",Micro,,Taylor County,West Virginia,0
17260,"Clarksdale, MS",Micro,,Coahoma County,Mississippi,1
17300,"Clarksville, TN-KY",Metro,,Christian County,Kentucky,0
17300,"Clarksville, TN-KY",Metro,,Trigg County,Kentucky,0
17300,"Clarksville, TN-KY",Metro,,Montgomery County,Tennessee,1
17300,"Clarksville, TN-KY",Metro,,Stewart County,Tennessee,0
17340,"Clearlake, CA",Micro,,Lake County,California,1
17380,"Cleveland, MS",Micro,"Cleveland-Indianola, MS",Bolivar County,Mississippi,1
17420,"Cleveland, TN",Metro,"Chattanooga-Cleveland-Dalton, TN-GA",Bradley County,Tennessee,1
17420,"Cleveland, TN",Metro,"Chattanooga-Cleveland-Dalton, TN-GA",Polk County,Tennessee,0
17460,"Cleveland-Elyria, OH",Metro,"Cleveland-Akron-Canton, OH",Cuyahoga County,Ohio,1
17460,"Cleveland-Elyria, OH",Metro,"Cleveland-Akron-Canton, OH",Geauga County,Ohio,1
17460,"Cleveland-Elyria, OH",Metro,"Cleveland-Akron-Canton, OH",Lake County,Ohio,1
17460,"Cleveland-Elyria, OH",Metro,"Cleveland-Akron-Canton, OH",Lorain County,Ohio,0
17460,"Cleveland-Elyria, OH",Metro,"Cleveland-Akron-Canton, OH",Medina County,Ohio,1
17500,"Clewiston, FL",Micro,"Cape Coral-Fort Myers-Naples, FL",Hendry County,Florida,1
17540,"Clinton, IA",Micro,"Davenport-Moline, IA-IL",Clinton County,Iowa,1
17580,"Clovis, NM",Micro,"Clovis-Portales, NM",Curry County,New Mexico,1
17620,"Coamo, PR",Micro,"Ponce-Yauco-Coamo, PR",Coamo Municipio,Puerto Rico,1
17640,"Coco, PR",Micro,"San Juan-Bayamón, PR",Salinas Municipio,Puerto Rico,1
17660,"Coeur d'Alene, ID",Metro,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Kootenai County,Idaho,1
17700,"Coffeyville, KS",Micro,,Montgomery County,Kansas,1
17740,"Coldwater, MI",Micro,"Kalamazoo-Battle Creek-Portage, MI",Branch County,Michigan,1
17780,"College Station-Bryan, TX",Metro,,Brazos County,Texas,1
17780,"College Station-Bryan, TX",Metro,,Burleson County,Texas,0
17780,"College Station-Bryan, TX",Metro,,Robertson County,Texas,0
17820,"Colorado Springs, CO",Metro,,El Paso County,Colorado,1
17820,"Colorado Springs, CO",Metro,,Teller County,Colorado,0
17860,"Columbia, MO",Metro,"Columbia-Moberly-Mexico, MO",Boone County,Missouri,1
17860,"Columbia, MO",Metro,"Columbia-Moberly-Mexico, MO",Cooper County,Missouri,0
17860,"Columbia, MO",Metro,"Columbia-Moberly-Mexico, MO",Howard County,Missouri,0
17900,"Columbia, SC",Metro,"Columbia-Orangeburg-Newberry, SC",Calhoun County,South Carolina,0
17900,"Columbia, SC",Metro,"Columbia-Orangeburg-Newberry, SC",Fairfield County,South Carolina,0
17900,"Columbia, SC",Metro,"Columbia-Orangeburg-Newberry, SC",Kershaw County,South Carolina,0
17900,"Columbia, SC",Metro,"Columbia-Orangeburg-Newberry, SC",Lexington County,South Carolina,1
17900,"Columbia, SC",Metro,"Columbia-Orangeburg-Newberry, SC",Richland County,South Carolina,1
17900,"Columbia, SC",Metro,"Columbia-Orangeburg-Newberry, SC",Saluda County,South Carolina,0
17980,"Columbus, GA-AL",Metro,"Columbus-Auburn-Opelika, GA-AL",Russell County,Alabama,1
17980,"Columbus, GA-AL",Metro,"Columbus-Auburn-Opelika, GA-AL",Chattahoochee County,Georgia,1
17980,"Columbus, GA-AL",Metro,"Columbus-Auburn-Opelika, GA-AL",Harris County,Georgia,0
17980,"Columbus, GA-AL",Metro,"Columbus-Auburn-Opelika, GA-AL",Marion County,Georgia,0
17980,"Columbus, GA-AL",Metro,"Columbus-Auburn-Opelika, GA-AL",Muscogee County,Georgia,1
17980,"Columbus, GA-AL",Metro,"Columbus-Auburn-Opelika, GA-AL",Stewart County,Georgia,0
17980,"Columbus, GA-AL",Metro,"Columbus-Auburn-Opelika, GA-AL",Talbot County,Georgia,0
18020,"Columbus, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Bartholomew County,Indiana,1
18060,"Columbus, MS",Micro,"Columbus-West Point, MS",Lowndes County,Mississippi,1
18100,"Columbus, NE",Micro,,Platte County,Nebraska,1
18140,"Columbus, OH",Metro,"Columbus-Marion-Zanesville, OH",Delaware County,Ohio,1
18140,"Columbus, OH",Metro,"Columbus-Marion-Zanesville, OH",Fairfield County,Ohio,1
18140,"Columbus, OH",Metro,"Columbus-Marion-Zanesville, OH",Franklin County,Ohio,1
18140,"Columbus, OH",Metro,"Columbus-Marion-Zanesville, OH",Hocking County,Ohio,0
18140,"Columbus, OH",Metro,"Columbus-Marion-Zanesville, OH",Licking County,Ohio,0
18140,"Columbus, OH",Metro,"Columbus-Marion-Zanesville, OH",Madison County,Ohio,0
18140,"Columbus, OH",Metro,"Columbus-Marion-Zanesville, OH",Morrow County,Ohio,0
18140,"Columbus, OH",Metro,"Columbus-Marion-Zanesville, OH",Perry County,Ohio,0
18140,"Columbus, OH",Metro,"Columbus-Marion-Zanesville, OH",Pickaway County,Ohio,0
18140,"Columbus, OH",Metro,"Columbus-Marion-Zanesville, OH",Union County,Ohio,0
18180,"Concord, NH",Micro,"Boston-Worcester-Providence, MA-RI-NH-CT",Merrimack County,New Hampshire,1
18220,"Connersville, IN",Micro,"Richmond-Connersville, IN",Fayette County,Indiana,1
18260,"Cookeville, TN",Micro,,Jackson County,Tennessee,0
18260,"Cookeville, TN",Micro,,Overton County,Tennessee,0
18260,"Cookeville, TN",Micro,,Putnam County,Tennessee,1
18300,"Coos Bay, OR",Micro,,Coos County,Oregon,1
18380,"Cordele, GA",Micro,,Crisp County,Georgia,1
18420,"Corinth, MS",Micro,"Tupelo-Corinth, MS",Alcorn County,Mississippi,1
18460,"Cornelia, GA",Micro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Habersham County,Georgia,1
18500,"Corning, NY",Micro,"Elmira-Corning, NY",Steuben County,New York,1
18580,"Corpus Christi, TX",Metro,"Corpus Christi-Kingsville-Alice, TX",Nueces County,Texas,1
18580,"Corpus Christi, TX",Metro,"Corpus Christi-Kingsville-Alice, TX",San Patricio County,Texas,1
18620,"Corsicana, TX",Micro,"Dallas-Fort Worth, TX-OK",Navarro County,Texas,1
18660,"Cortland, NY",Micro,"Ithaca-Cortland, NY",Cortland County,New York,1
18700,"Corvallis, OR",Metro,"Portland-Vancouver-Salem, OR-WA",Benton County,Oregon,1
18740,"Coshocton, OH",Micro,,Coshocton County,Ohio,1
18780,"Craig, CO",Micro,"Steamboat Springs-Craig, CO",Moffat County,Colorado,1
18820,"Crawfordsville, IN",Micro,"Indianapolis-Carmel-Muncie, IN",Montgomery County,Indiana,1
18860,"Crescent City, CA",Micro,,Del Norte County,California,1
18880,"Crestview-Fort Walton Beach-Destin, FL",Metro,,Okaloosa County,Florida,1
18880,"Crestview-Fort Walton Beach-Destin, FL",Metro,,Walton County,Florida,1
18900,"Crossville, TN",Micro,,Cumberland County,Tennessee,1
18980,"Cullman, AL",Micro,"Birmingham-Hoover-Talladega, AL",Cullman County,Alabama,1
19000,"Cullowhee, NC",Micro,,Jackson County,North Carolina,1
19000,"Cullowhee, NC",Micro,,Swain County,North Carolina,0
19060,"Cumberland, MD-WV",Metro,,Allegany County,Maryland,1
19060,"Cumberland, MD-WV",Metro,,Mineral County,West Virginia,0
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Collin County,Texas,1
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Dallas County,Texas,1
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Denton County,Texas,0
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Ellis County,Texas,1
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Hunt County,Texas,0
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Kaufman County,Texas,0
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Rockwall County,Texas,1
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Johnson County,Texas,1
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Parker County,Texas,0
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Tarrant County,Texas,1
19100,"Dallas-Fort Worth-Arlington, TX",Metro,"Dallas-Fort Worth, TX-OK",Wise County,Texas,0
19140,"Dalton, GA",Metro,"Chattanooga-Cleveland-Dalton, TN-GA",Murray County,Georgia,1
19140,"Dalton, GA",Metro,"Chattanooga-Cleveland-Dalton, TN-GA",Whitfield County,Georgia,1
19180,"Danville, IL",Metro,,Vermilion County,Illinois,1
19220,"Danville, KY",Micro,,Boyle County,Kentucky,1
19220,"Danville, KY",Micro,,Lincoln County,Kentucky,0
19260,"Danville, VA",Micro,,Pittsylvania County,Virginia,1
19260,"Danville, VA",Micro,,Danville city,Virginia,1
19300,"Daphne-Fairhope-Foley, AL",Metro,"Mobile-Daphne-Fairhope, AL",Baldwin County,Alabama,1
19340,"Davenport-Moline-Rock Island, IA-IL",Metro,"Davenport-Moline, IA-IL",Henry County,Illinois,0
19340,"Davenport-Moline-Rock Island, IA-IL",Metro,"Davenport-Moline, IA-IL",Mercer County,Illinois,0
19340,"Davenport-Moline-Rock Island, IA-IL",Metro,"Davenport-Moline, IA-IL",Rock Island County,Illinois,1
19340,"Davenport-Moline-Rock Island, IA-IL",Metro,"Davenport-Moline, IA-IL",Scott County,Iowa,1
19420,"Dayton, TN",Micro,"Chattanooga-Cleveland-Dalton, TN-GA",Rhea County,Tennessee,1
19430,"Dayton-Kettering, OH",Metro,"Dayton-Springfield-Kettering, OH",Greene County,Ohio,1
19430,"Dayton-Kettering, OH",Metro,"Dayton-Springfield-Kettering, OH",Miami County,Ohio,1
19430,"Dayton-Kettering, OH",Metro,"Dayton-Springfield-Kettering, OH",Montgomery County,Ohio,1
19460,"Decatur, AL",Metro,"Huntsville-Decatur, AL",Lawrence County,Alabama,0
19460,"Decatur, AL",Metro,"Huntsville-Decatur, AL",Morgan County,Alabama,1
19500,"Decatur, IL",Metro,,Macon County,Illinois,1
19540,"Decatur, IN",Micro,"Fort Wayne-Huntington-Auburn, IN",Adams County,Indiana,1
19580,"Defiance, OH",Micro,,Defiance County,Ohio,1
19620,"Del Rio, TX",Micro,,Val Verde County,Texas,1
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,"Orlando-Lakeland-Deltona, FL",Flagler County,Florida,1
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,"Orlando-Lakeland-Deltona, FL",Volusia County,Florida,1
19700,"Deming, NM",Micro,,Luna County,New Mexico,1
19740,"Denver-Aurora-Lakewood, CO",Metro,"Denver-Aurora, CO",Adams County,Colorado,1
19740,"Denver-Aurora-Lakewood, CO",Metro,"Denver-Aurora, CO",Arapahoe County,Colorado,1
19740,"Denver-Aurora-Lakewood, CO",Metro,"Denver-Aurora, CO",Broomfield County,Colorado,1
19740,"Denver-Aurora-Lakewood, CO",Metro,"Denver-Aurora, CO",Clear Creek County,Colorado,0
19740,"Denver-Aurora-Lakewood, CO",Metro,"Denver-Aurora, CO",Denver County,Colorado,1
19740,"Denver-Aurora-Lakewood, CO",Metro,"Denver-Aurora, CO",Douglas County,Colorado,1
19740,"Denver-Aurora-Lakewood, CO",Metro,"Denver-Aurora, CO",Elbert County,Colorado,0
19740,"Denver-Aurora-Lakewood, CO",Metro,"Denver-Aurora, CO",Gilpin County,Colorado,0
19740,"Denver-Aurora-Lakewood, CO",Metro,"Denver-Aurora, CO",Jefferson County,Colorado,1
19740,"Denver-Aurora-Lakewood, CO",Metro,"Denver-Aurora, CO",Park County,Colorado,0
19760,"DeRidder, LA",Micro,"DeRidder-Fort Polk South, LA",Beauregard Parish,Louisiana,1
19780,"Des Moines-West Des Moines, IA",Metro,"Des Moines-Ames-West Des Moines, IA",Dallas County,Iowa,1
19780,"Des Moines-West Des Moines, IA",Metro,"Des Moines-Ames-West Des Moines, IA",Guthrie County,Iowa,0
19780,"Des Moines-West Des Moines, IA",Metro,"Des Moines-Ames-West Des Moines, IA",Jasper County,Iowa,0
19780,"Des Moines-West Des Moines, IA",Metro,"Des Moines-Ames-West Des Moines, IA",Madison County,Iowa,0
19780,"Des Moines-West Des Moines, IA",Metro,"Des Moines-Ames-West Des Moines, IA",Polk County,Iowa,1
19780,"Des Moines-West Des Moines, IA",Metro,"Des Moines-Ames-West Des Moines, IA",Warren County,Iowa,0
19820,"Detroit-Warren-Dearborn, MI",Metro,"Detroit-Warren-Ann Arbor, MI",Wayne County,Michigan,1
19820,"Detroit-Warren-Dearborn, MI",Metro,"Detroit-Warren-Ann Arbor, MI",Lapeer County,Michigan,0
19820,"Detroit-Warren-Dearborn, MI",Metro,"Detroit-Warren-Ann Arbor, MI",Livingston County,Michigan,0
19820,"Detroit-Warren-Dearborn, MI",Metro,"Detroit-Warren-Ann Arbor, MI",Macomb County,Michigan,1
19820,"Detroit-Warren-Dearborn, MI",Metro,"Detroit-Warren-Ann Arbor, MI",Oakland County,Michigan,1
19820,"Detroit-Warren-Dearborn, MI",Metro,"Detroit-Warren-Ann Arbor, MI",St. Clair County,Michigan,0
19860,"Dickinson, ND",Micro,,Billings County,North Dakota,0
19860,"Dickinson, ND",Micro,,Stark County,North Dakota,1
19940,"Dixon, IL",Micro,"Dixon-Sterling, IL",Lee County,Illinois,1
19980,"Dodge City, KS",Micro,,Ford County,Kansas,1
20020,"Dothan, AL",Metro,"Dothan-Ozark, AL",Geneva County,Alabama,0
20020,"Dothan, AL",Metro,"Dothan-Ozark, AL",Henry County,Alabama,0
20020,"Dothan, AL",Metro,"Dothan-Ozark, AL",Houston County,Alabama,1
20060,"Douglas, GA",Micro,,Atkinson County,Georgia,0
20060,"Douglas, GA",Micro,,Coffee County,Georgia,1
20100,"Dover, DE",Metro,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Kent County,Delaware,1
20140,"Dublin, GA",Micro,,Johnson County,Georgia,0
20140,"Dublin, GA",Micro,,Laurens County,Georgia,1
20140,"Dublin, GA",Micro,,Treutlen County,Georgia,0
20180,"DuBois, PA",Micro,"State College-DuBois, PA",Clearfield County,Pennsylvania,1
20220,"Dubuque, IA",Metro,,Dubuque County,Iowa,1
20260,"Duluth, MN-WI",Metro,,Carlton County,Minnesota,0
20260,"Duluth, MN-WI",Metro,,Lake County,Minnesota,0
20260,"Duluth, MN-WI",Metro,,St. Louis County,Minnesota,1
20260,"Duluth, MN-WI",Metro,,Douglas County,Wisconsin,1
20300,"Dumas, TX",Micro,,Moore County,Texas,1
20340,"Duncan, OK",Micro,,Stephens County,Oklahoma,1
20420,"Durango, CO",Micro,,La Plata County,Colorado,1
20460,"Durant, OK",Micro,"Dallas-Fort Worth, TX-OK",Bryan County,Oklahoma,1
20500,"Durham-Chapel Hill, NC",Metro,"Raleigh-Durham-Cary, NC",Chatham County,North Carolina,1
20500,"Durham-Chapel Hill, NC",Metro,"Raleigh-Durham-Cary, NC",Durham County,North Carolina,1
20500,"Durham-Chapel Hill, NC",Metro,"Raleigh-Durham-Cary, NC",Granville County,North Carolina,0
20500,"Durham-Chapel Hill, NC",Metro,"Raleigh-Durham-Cary, NC",Orange County,North Carolina,1
20500,"Durham-Chapel Hill, NC",Metro,"Raleigh-Durham-Cary, NC",Person County,North Carolina,0
20540,"Dyersburg, TN",Micro,,Dyer County,Tennessee,1
20580,"Eagle Pass, TX",Micro,,Maverick County,Texas,1
20660,"Easton, MD",Micro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Talbot County,Maryland,1
20700,"East Stroudsburg, PA",Metro,"New York-Newark, NY-NJ-CT-PA",Monroe County,Pennsylvania,1
20740,"Eau Claire, WI",Metro,"Eau Claire-Menomonie, WI",Chippewa County,Wisconsin,1
20740,"Eau Claire, WI",Metro,"Eau Claire-Menomonie, WI",Eau Claire County,Wisconsin,1
20780,"Edwards, CO",Micro,"Edwards-Glenwood Springs, CO",Eagle County,Colorado,1
20820,"Effingham, IL",Micro,,Effingham County,Illinois,1
20900,"El Campo, TX",Micro,"Houston-The Woodlands, TX",Wharton County,Texas,1
20940,"El Centro, CA",Metro,,Imperial County,California,1
20980,"El Dorado, AR",Micro,,Union County,Arkansas,1
21020,"Elizabeth City, NC",Micro,"Virginia Beach-Norfolk, VA-NC",Pasquotank County,North Carolina,1
21020,"Elizabeth City, NC",Micro,"Virginia Beach-Norfolk, VA-NC",Perquimans County,North Carolina,0
21060,"Elizabethtown-Fort Knox, KY",Metro,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Hardin County,Kentucky,1
21060,"Elizabethtown-Fort Knox, KY",Metro,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Larue County,Kentucky,0
21060,"Elizabethtown-Fort Knox, KY",Metro,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Meade County,Kentucky,0
21120,"Elk City, OK",Micro,,Beckham County,Oklahoma,1
21140,"Elkhart-Goshen, IN",Metro,"South Bend-Elkhart-Mishawaka, IN-MI",Elkhart County,Indiana,1
21180,"Elkins, WV",Micro,,Randolph County,West Virginia,1
21220,"Elko, NV",Micro,,Elko County,Nevada,1
21220,"Elko, NV",Micro,,Eureka County,Nevada,0
21260,"Ellensburg, WA",Micro,,Kittitas County,Washington,1
21300,"Elmira, NY",Metro,"Elmira-Corning, NY",Chemung County,New York,1
21340,"El Paso, TX",Metro,"El Paso-Las Cruces, TX-NM",El Paso County,Texas,1
21340,"El Paso, TX",Metro,"El Paso-Las Cruces, TX-NM",Hudspeth County,Texas,0
21380,"Emporia, KS",Micro,,Chase County,Kansas,0
21380,"Emporia, KS",Micro,,Lyon County,Kansas,1
21420,"Enid, OK",Metro,,Garfield County,Oklahoma,1
21460,"Enterprise, AL",Micro,,Coffee County,Alabama,1
21500,"Erie, PA",Metro,"Erie-Meadville, PA",Erie County,Pennsylvania,1
21540,"Escanaba, MI",Micro,,Delta County,Michigan,1
21580,"Española, NM",Micro,"Albuquerque-Santa Fe-Las Vegas, NM",Rio Arriba County,New Mexico,1
21640,"Eufaula, AL-GA",Micro,,Barbour County,Alabama,1
21640,"Eufaula, AL-GA",Micro,,Quitman County,Georgia,0
